50274 2021-07-02 11:01:58,243 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-10] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Server received message from queue: Request(id=0, tokenKey=1601353776839FT19310RH6P29, apiID=restPayment, mobile=0145225630, bankCode=970445, accountNo=0001100014211002, payDate=20200929112923, addtionalData=, debitAmount=11200, respCode=00, respDesc=SUCCESS, traceTransfer=FT19310RH6P1, messageType=1, item=[Item(qrInfor=000201010212262200069084050108VNPAY0015204573253037045405112005802VN5904VBAN62660307Vban001051801200929114391692707082QXUI4J40817Thanh toan Qrcode6304015B, quantity=1, note=)], checkSum=40e670720b754324af3d3a0ff49b52fb, orderCode=FT19310RH6P1, userName=cntest001, realAmount=11200, promotionCode=, queueNameResponse=queue.payment.qrcodeV2.restPayment, addValue={"payMethod":"01","payMethodMMS":1})
50425 2021-07-02 11:01:58,394 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Send request to https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay with token 1601353776839FT19310RH6P29 
50441 2021-07-02 11:01:58,410 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-4] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Update Request(id=6, tokenKey=1601353776839FT19310RH6P29, apiID=restPayment, mobile=0145225630, bankCode=970445, accountNo=0001100014211002, payDate=20200929112923, addtionalData=, debitAmount=11200, respCode=00, respDesc=SUCCESS, traceTransfer=FT19310RH6P1, messageType=1, item=[Item(qrInfor=000201010212262200069084050108VNPAY0015204573253037045405112005802VN5904VBAN62660307Vban001051801200929114391692707082QXUI4J40817Thanh toan Qrcode6304015B, quantity=1, note=)], checkSum=40e670720b754324af3d3a0ff49b52fb, orderCode=FT19310RH6P1, userName=cntest001, realAmount=11200, promotionCode=, queueNameResponse=queue.payment.qrcodeV2.restPayment, addValue={"payMethod":"01","payMethodMMS":1}) to database
50441 2021-07-02 11:01:58,410 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-4] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Send request to https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay with token 1601353776839FT19310RH6P29 
50456 2021-07-02 11:01:58,425 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-5] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Update Request(id=9, tokenKey=1601353776839FT19310RH6P29, apiID=restPayment, mobile=0145225630, bankCode=970445, accountNo=0001100014211002, payDate=20200929112923, addtionalData=, debitAmount=11200, respCode=00, respDesc=SUCCESS, traceTransfer=FT19310RH6P1, messageType=1, item=[Item(qrInfor=000201010212262200069084050108VNPAY0015204573253037045405112005802VN5904VBAN62660307Vban001051801200929114391692707082QXUI4J40817Thanh toan Qrcode6304015B, quantity=1, note=)], checkSum=40e670720b754324af3d3a0ff49b52fb, orderCode=FT19310RH6P1, userName=cntest001, realAmount=11200, promotionCode=, queueNameResponse=queue.payment.qrcodeV2.restPayment, addValue={"payMethod":"01","payMethodMMS":1}) to database
50456 2021-07-02 11:01:58,425 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-7] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Update Request(id=8, tokenKey=1601353776839FT19310RH6P29, apiID=restPayment, mobile=0145225630, bankCode=970445, accountNo=0001100014211002, payDate=20200929112923, addtionalData=, debitAmount=11200, respCode=00, respDesc=SUCCESS, traceTransfer=FT19310RH6P1, messageType=1, item=[Item(qrInfor=000201010212262200069084050108VNPAY0015204573253037045405112005802VN5904VBAN62660307Vban001051801200929114391692707082QXUI4J40817Thanh toan Qrcode6304015B, quantity=1, note=)], checkSum=40e670720b754324af3d3a0ff49b52fb, orderCode=FT19310RH6P1, userName=cntest001, realAmount=11200, promotionCode=, queueNameResponse=queue.payment.qrcodeV2.restPayment, addValue={"payMethod":"01","payMethodMMS":1}) to database
50472 2021-07-02 11:01:58,441 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-5] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Send request to https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay with token 1601353776839FT19310RH6P29 
50472 2021-07-02 11:01:58,441 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-7] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Send request to https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay with token 1601353776839FT19310RH6P29 
50474 2021-07-02 11:01:58,443 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-10] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Update Request(id=10, tokenKey=1601353776839FT19310RH6P29, apiID=restPayment, mobile=0145225630, bankCode=970445, accountNo=0001100014211002, payDate=20200929112923, addtionalData=, debitAmount=11200, respCode=00, respDesc=SUCCESS, traceTransfer=FT19310RH6P1, messageType=1, item=[Item(qrInfor=000201010212262200069084050108VNPAY0015204573253037045405112005802VN5904VBAN62660307Vban001051801200929114391692707082QXUI4J40817Thanh toan Qrcode6304015B, quantity=1, note=)], checkSum=40e670720b754324af3d3a0ff49b52fb, orderCode=FT19310RH6P1, userName=cntest001, realAmount=11200, promotionCode=, queueNameResponse=queue.payment.qrcodeV2.restPayment, addValue={"payMethod":"01","payMethodMMS":1}) to database
50474 2021-07-02 11:01:58,443 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-3] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Update Request(id=4, tokenKey=1601353776839FT19310RH6P29, apiID=restPayment, mobile=0145225630, bankCode=970445, accountNo=0001100014211002, payDate=20200929112923, addtionalData=, debitAmount=11200, respCode=00, respDesc=SUCCESS, traceTransfer=FT19310RH6P1, messageType=1, item=[Item(qrInfor=000201010212262200069084050108VNPAY0015204573253037045405112005802VN5904VBAN62660307Vban001051801200929114391692707082QXUI4J40817Thanh toan Qrcode6304015B, quantity=1, note=)], checkSum=40e670720b754324af3d3a0ff49b52fb, orderCode=FT19310RH6P1, userName=cntest001, realAmount=11200, promotionCode=, queueNameResponse=queue.payment.qrcodeV2.restPayment, addValue={"payMethod":"01","payMethodMMS":1}) to database
50474 2021-07-02 11:01:58,443 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-8] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Update Request(id=1, tokenKey=1601353776839FT19310RH6P29, apiID=restPayment, mobile=0145225630, bankCode=970445, accountNo=0001100014211002, payDate=20200929112923, addtionalData=, debitAmount=11200, respCode=00, respDesc=SUCCESS, traceTransfer=FT19310RH6P1, messageType=1, item=[Item(qrInfor=000201010212262200069084050108VNPAY0015204573253037045405112005802VN5904VBAN62660307Vban001051801200929114391692707082QXUI4J40817Thanh toan Qrcode6304015B, quantity=1, note=)], checkSum=40e670720b754324af3d3a0ff49b52fb, orderCode=FT19310RH6P1, userName=cntest001, realAmount=11200, promotionCode=, queueNameResponse=queue.payment.qrcodeV2.restPayment, addValue={"payMethod":"01","payMethodMMS":1}) to database
50474 2021-07-02 11:01:58,443 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-2] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Update Request(id=2, tokenKey=1601353776839FT19310RH6P29, apiID=restPayment, mobile=0145225630, bankCode=970445, accountNo=0001100014211002, payDate=20200929112923, addtionalData=, debitAmount=11200, respCode=00, respDesc=SUCCESS, traceTransfer=FT19310RH6P1, messageType=1, item=[Item(qrInfor=000201010212262200069084050108VNPAY0015204573253037045405112005802VN5904VBAN62660307Vban001051801200929114391692707082QXUI4J40817Thanh toan Qrcode6304015B, quantity=1, note=)], checkSum=40e670720b754324af3d3a0ff49b52fb, orderCode=FT19310RH6P1, userName=cntest001, realAmount=11200, promotionCode=, queueNameResponse=queue.payment.qrcodeV2.restPayment, addValue={"payMethod":"01","payMethodMMS":1}) to database
50474 2021-07-02 11:01:58,443 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-9] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Update Request(id=5, tokenKey=1601353776839FT19310RH6P29, apiID=restPayment, mobile=0145225630, bankCode=970445, accountNo=0001100014211002, payDate=20200929112923, addtionalData=, debitAmount=11200, respCode=00, respDesc=SUCCESS, traceTransfer=FT19310RH6P1, messageType=1, item=[Item(qrInfor=000201010212262200069084050108VNPAY0015204573253037045405112005802VN5904VBAN62660307Vban001051801200929114391692707082QXUI4J40817Thanh toan Qrcode6304015B, quantity=1, note=)], checkSum=40e670720b754324af3d3a0ff49b52fb, orderCode=FT19310RH6P1, userName=cntest001, realAmount=11200, promotionCode=, queueNameResponse=queue.payment.qrcodeV2.restPayment, addValue={"payMethod":"01","payMethodMMS":1}) to database
50490 2021-07-02 11:01:58,459 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-6] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Update Request(id=3, tokenKey=1601353776839FT19310RH6P29, apiID=restPayment, mobile=0145225630, bankCode=970445, accountNo=0001100014211002, payDate=20200929112923, addtionalData=, debitAmount=11200, respCode=00, respDesc=SUCCESS, traceTransfer=FT19310RH6P1, messageType=1, item=[Item(qrInfor=000201010212262200069084050108VNPAY0015204573253037045405112005802VN5904VBAN62660307Vban001051801200929114391692707082QXUI4J40817Thanh toan Qrcode6304015B, quantity=1, note=)], checkSum=40e670720b754324af3d3a0ff49b52fb, orderCode=FT19310RH6P1, userName=cntest001, realAmount=11200, promotionCode=, queueNameResponse=queue.payment.qrcodeV2.restPayment, addValue={"payMethod":"01","payMethodMMS":1}) to database
50490 2021-07-02 11:01:58,459 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-8] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Send request to https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay with token 1601353776839FT19310RH6P29 
50490 2021-07-02 11:01:58,459 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-3] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Send request to https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay with token 1601353776839FT19310RH6P29 
50490 2021-07-02 11:01:58,459 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-10] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Send request to https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay with token 1601353776839FT19310RH6P29 
50490 2021-07-02 11:01:58,459 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-2] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Send request to https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay with token 1601353776839FT19310RH6P29 
50490 2021-07-02 11:01:58,459 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-9] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Send request to https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay with token 1601353776839FT19310RH6P29 
50490 2021-07-02 11:01:58,459 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-6] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Send request to https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay with token 1601353776839FT19310RH6P29 
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-8] [1601353776839FT19310RH6P29]  INFO HttpClient - Response from https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay status code 200 OK 
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-10] [1601353776839FT19310RH6P29]  INFO HttpClient - Response from https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay status code 200 OK 
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-6] [1601353776839FT19310RH6P29]  INFO HttpClient - Response from https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay status code 200 OK 
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] [1601353776839FT19310RH6P29]  INFO HttpClient - Response from https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay status code 200 OK 
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-2] [1601353776839FT19310RH6P29]  INFO HttpClient - Response from https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay status code 200 OK 
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-7] [1601353776839FT19310RH6P29]  INFO HttpClient - Response from https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay status code 200 OK 
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-4] [1601353776839FT19310RH6P29]  INFO HttpClient - Response from https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay status code 200 OK 
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-5] [1601353776839FT19310RH6P29]  INFO HttpClient - Response from https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay status code 200 OK 
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-9] [1601353776839FT19310RH6P29]  INFO HttpClient - Response from https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay status code 200 OK 
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-3] [1601353776839FT19310RH6P29]  INFO HttpClient - Response from https://api.foodbook.vn/ipos/ws/xpartner/callback/vnpay status code 200 OK 
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-8] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Server response message to publisher: Response(code=00, message=SUCCESS, data=null, checksum=40e670720b754324af3d3a0ff49b52fb, responseId=1)
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-5] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Server response message to publisher: Response(code=00, message=SUCCESS, data=null, checksum=40e670720b754324af3d3a0ff49b52fb, responseId=9)
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-2] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Server response message to publisher: Response(code=00, message=SUCCESS, data=null, checksum=40e670720b754324af3d3a0ff49b52fb, responseId=2)
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-10] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Server response message to publisher: Response(code=00, message=SUCCESS, data=null, checksum=40e670720b754324af3d3a0ff49b52fb, responseId=10)
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-9] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Server response message to publisher: Response(code=00, message=SUCCESS, data=null, checksum=40e670720b754324af3d3a0ff49b52fb, responseId=5)
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-7] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Server response message to publisher: Response(code=00, message=SUCCESS, data=null, checksum=40e670720b754324af3d3a0ff49b52fb, responseId=8)
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-6] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Server response message to publisher: Response(code=00, message=SUCCESS, data=null, checksum=40e670720b754324af3d3a0ff49b52fb, responseId=3)
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-4] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Server response message to publisher: Response(code=00, message=SUCCESS, data=null, checksum=40e670720b754324af3d3a0ff49b52fb, responseId=6)
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-3] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Server response message to publisher: Response(code=00, message=SUCCESS, data=null, checksum=40e670720b754324af3d3a0ff49b52fb, responseId=4)
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Server response message to publisher: Response(code=00, message=SUCCESS, data=null, checksum=40e670720b754324af3d3a0ff49b52fb, responseId=7)
50641 2021-07-02 11:01:58,610 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-5] [1601353776839FT19310RH6P29]  INFO RabbitMQConsumer - Server received message from queue: Request(id=0, tokenKey=1601353776839FT19310RH6P29, apiID=restPayment, mobile=0145225630, bankCode=970445, accountNo=0001100014211002, payDate=20200929112923, addtionalData=, debitAmount=11200, respCode=00, respDesc=SUCCESS, traceTransfer=FT19310RH6P1, messageType=1, item=[Item(qrInfor=000201010212262200069084050108VNPAY0015204573253037045405112005802VN5904VBAN62660307Vban001051801200929114391692707082QXUI4J40817Thanh toan Qrcode6304015B, quantity=1, note=)], checkSum=40e670720b754324af3d3a0ff49b52fb, orderCode=FT19310RH6P1, userName=cntest001, realAmount=11200, promotionCode=, queueNameResponse=queue.payment.qrcodeV2.restPayment, addValue={"payMethod":"01","payMethodMMS":1})
